103 -11 55 
118 -11 55 
118 -11 45 
103 -11 45 

103 -11 55 
110.5 1.99038 55 
110.5 1.99038 45 
103 -11 45 

103 -11 55 
95.5 1.99038 55 
95.5 1.99038 45 
103 -11 45 

103 -11 55 
88 -11 55 
88 -11 45 
103 -11 45 

103 -11 55 
95.5 -23.9904 55 
95.5 -23.9904 45 
103 -11 45 

103 -11 55 
110.5 -23.9904 55 
110.5 -23.9904 45 
103 -11 45 

103 -11 55 
118 -11 55 
118 -11 45 
103 -11 45 

